DATE;TIME;OPEN;HIGH;LOW;CLOSE;TICKVOL;VOL;SPREAD
2016.02.01;12:00:00;1.08569;1.08866;1.08514;1.08809;31775;40395411000;7
2016.02.01;16:00:00;1.08809;1.09125;1.08747;1.08907;37798;46152999000;7
2016.02.01;20:00:00;1.08907;1.09061;1.08824;1.08873;18312;21980003000;7
2016.02.02;00:00:00;1.08869;1.09401;1.08850;1.08981;163751;12394168000;7
2016.02.02;04:00:00;1.08980;1.09188;1.08936;1.09032;18752;19305851000;7
2016.02.02;08:00:00;1.09032;1.09197;1.08953;1.09139;30053;33211574000;7
2016.02.02;12:00:00;1.09139;1.09369;1.09052;1.09367;29956;33304763000;7
2016.02.02;16:00:00;1.09367;1.09397;1.08921;1.09091;38869;49655076000;7
2016.02.02;20:00:00;1.09083;1.09233;1.09030;1.09177;21166;25561767000;7
2016.02.03;00:00:00;1.09184;1.11453;1.09037;1.09267;234791;16511513000;7
2016.02.03;04:00:00;1.09267;1.09286;1.09111;1.09124;14495;15209419000;7
2016.02.03;08:00:00;1.09124;1.09293;1.09034;1.09172;30704;39357513000;7
2016.02.03;12:00:00;1.09170;1.09758;1.09104;1.09552;38818;45640991000;7
2016.02.03;16:00:00;1.09552;1.10802;1.09532;1.10651;59303;60603523000;7
2016.02.03;20:00:00;1.10653;1.11452;1.10651;1.11017;39744;48452693000;7
2016.02.04;00:00:00;1.11055;1.12389;1.10696;1.10868;266075;26619863000;7
2016.02.04;04:00:00;1.10867;1.10932;1.10743;1.10885;18326;27083764000;7
2016.02.04;08:00:00;1.10886;1.11670;1.10693;1.11625;42971;58331969000;7
2016.02.04;12:00:00;1.11625;1.12387;1.11520;1.12025;53375;62323452000;7
2016.02.04;16:00:00;1.12024;1.12209;1.11573;1.11969;58464;78209941000;7
2016.02.04;20:00:00;1.11969;1.12223;1.11959;1.12067;28114;39498657000;7
2016.02.05;00:00:00;1.12056;1.12481;1.11088;1.11949;180204;21225880000;7
2016.02.05;04:00:00;1.11945;1.12036;1.11854;1.11885;15219;20903092000;7
2016.02.05;08:00:00;1.11885;1.12079;1.11832;1.11945;34104;54018324000;7
2016.02.05;12:00:00;1.11946;1.12468;1.11411;1.11593;41144;67159385000;7
2016.02.05;16:00:00;1.11595;1.11650;1.11084;1.11384;55635;87769574000;7
2016.02.05;20:00:00;1.11384;1.11657;1.11271;1.11578;23617;35631320000;7
2016.02.08;00:00:00;1.11433;1.12159;1.10866;1.11435;220277;15047578000;7
2016.02.08;04:00:00;1.11441;1.11445;1.11279;1.11387;10055;14552698000;7
2016.02.08;08:00:00;1.11386;1.11828;1.11344;1.11784;34482;57337765000;7
2016.02.08;12:00:00;1.11782;1.11837;1.10862;1.11040;48882;91928090000;7
2016.02.08;16:00:00;1.11042;1.11966;1.11038;1.11645;52776;87101212000;7
2016.02.08;20:00:00;1.11646;1.12155;1.11614;1.11912;29458;42967809000;7
2016.02.09;00:00:00;1.11927;1.13381;1.11623;1.12081;293028;23445607000;7
2016.02.09;04:00:00;1.12081;1.12372;1.11974;1.12061;25420;27808323000;7
2016.02.09;08:00:00;1.12060;1.12132;1.11620;1.11852;44309;60504682000;7
2016.02.09;12:00:00;1.11852;1.12996;1.11826;1.12886;51479;81838345000;7
2016.02.09;16:00:00;1.12886;1.13378;1.12568;1.13109;59808;99890502000;7
2016.02.09;20:00:00;1.13114;1.13142;1.12818;1.12940;28580;41594713000;7
2016.02.10;00:00:00;1.12925;1.13116;1.11605;1.13008;288892;19112041000;7
2016.02.10;04:00:00;1.13008;1.13096;1.12844;1.12978;20253;21017338000;7
2016.02.10;08:00:00;1.12975;1.13017;1.12520;1.12646;42546;70173180000;7
2016.02.10;12:00:00;1.12646;1.12727;1.12218;1.12329;46336;84935091000;7
2016.02.10;16:00:00;1.12330;1.12528;1.11602;1.12289;65244;95800983000;7
2016.02.10;20:00:00;1.12290;1.12985;1.12259;1.12889;36965;47378523000;7
2016.02.11;00:00:00;1.12921;1.13765;1.12736;1.12995;334162;26779703000;7
2016.02.11;04:00:00;1.12995;1.13013;1.12798;1.12913;18549;21020064000;7
2016.02.11;08:00:00;1.12912;1.13543;1.12747;1.13243;49844;60590486000;7
2016.02.11;12:00:00;1.13248;1.13679;1.13051;1.13300;58884;76801196000;7
2016.02.11;16:00:00;1.13296;1.13761;1.13116;1.13293;61593;71690529000;7
2016.02.11;20:00:00;1.13290;1.13550;1.13143;1.13218;39777;46267386000;7
2016.02.12;00:00:00;1.13243;1.13339;1.12141;1.13026;265681;24520801000;7
2016.02.12;04:00:00;1.13027;1.13121;1.12921;1.13012;26277;36984581000;7
2016.02.12;08:00:00;1.13013;1.13247;1.12646;1.12948;44810;57912114000;7
2016.02.12;12:00:00;1.12946;1.12972;1.12274;1.12451;40667;55115321000;7
2016.02.12;16:00:00;1.12451;1.12774;1.12138;1.12455;50979;80840115000;7
2016.02.12;20:00:00;1.12456;1.12589;1.12356;1.12503;22957;29672875000;7
2016.02.15;00:00:00;1.12371;1.12499;1.11279;1.12225;184741;24799303000;7
2016.02.15;04:00:00;1.12224;1.12344;1.12122;1.12242;20522;32019804000;7
2016.02.15;08:00:00;1.12243;1.12293;1.11876;1.12063;38114;52679402000;7
2016.02.15;12:00:00;1.12063;1.12087;1.11762;1.11781;28496;43404498000;7
2016.02.15;16:00:00;1.11781;1.11947;1.11276;1.11559;32312;44356892000;7
2016.02.15;20:00:00;1.11559;1.11586;1.11438;1.11531;16075;19194488000;7
2016.02.16;00:00:00;1.11540;1.11928;1.11242;1.11755;209910;19357209000;7
2016.02.16;04:00:00;1.11756;1.11773;1.11462;1.11537;14784;19609181000;7
2016.02.16;08:00:00;1.11537;1.11928;1.11490;1.11747;34860;49845208000;7
2016.02.16;12:00:00;1.11745;1.11902;1.11561;1.11729;39425;61664732000;7
2016.02.16;16:00:00;1.11729;1.11833;1.11243;1.11366;43369;75444371000;7
2016.02.16;20:00:00;1.11365;1.11463;1.11239;1.11423;17282;26361927000;7
2016.02.17;00:00:00;1.11440;1.11790;1.11059;1.11327;217599;18394520000;7
2016.02.17;04:00:00;1.11330;1.11708;1.11320;1.11630;18783;19820600000;7
2016.02.17;08:00:00;1.11631;1.11788;1.11292;1.11302;34003;46051966000;7
2016.02.17;12:00:00;1.11301;1.11495;1.11143;1.11293;34838;51060676000;7
2016.02.17;16:00:00;1.11292;1.11456;1.11057;1.11450;42865;65617098000;7
2016.02.17;20:00:00;1.11450;1.11566;1.11185;1.11267;24374;30414911000;7
2016.02.18;00:00:00;1.11281;1.11497;1.10709;1.11334;209351;18704048000;7
2016.02.18;04:00:00;1.11335;1.11456;1.11310;1.11411;13149;15262469000;7
2016.02.18;08:00:00;1.11410;1.11493;1.11239;1.11373;30301;43862480000;7
2016.02.18;12:00:00;1.11373;1.11390;1.10775;1.10824;36296;58190689000;7
2016.02.18;16:00:00;1.10827;1.11174;1.10707;1.11148;44050;76353397000;7
2016.02.18;20:00:00;1.11147;1.11230;1.10869;1.11058;24029;33046047000;7
2016.02.19;00:00:00;1.11062;1.11393;1.10667;1.11205;202865;18671688000;7
2016.02.19;04:00:00;1.11205;1.11285;1.11172;1.11248;15080;16943455000;7
2016.02.19;08:00:00;1.11249;1.11390;1.10795;1.10845;33527;48300644000;7
2016.02.19;12:00:00;1.10844;1.11175;1.10664;1.11020;37792;57680039000;7
2016.02.19;16:00:00;1.11020;1.11334;1.10787;1.11288;39582;55951604000;7
2016.02.19;20:00:00;1.11290;1.11370;1.11248;1.11279;14827;19637616000;7
2016.02.22;00:00:00;1.11112;1.11248;1.10032;1.11157;181681;23432770000;7
2016.02.22;04:00:00;1.11158;1.11207;1.11053;1.11120;12634;19470837000;7
2016.02.22;08:00:00;1.11121;1.11187;1.10806;1.10808;29774;46058517000;7
2016.02.22;12:00:00;1.10808;1.10808;1.10053;1.10054;34986;65328156000;7
2016.02.22;16:00:00;1.10057;1.10348;1.10028;1.10278;34670;57543581000;7
2016.02.22;20:00:00;1.10276;1.10341;1.10088;1.10281;16959;25298531000;7
2016.02.23;00:00:00;1.10294;1.10528;1.09901;1.10429;194327;16724177000;7
2016.02.23;04:00:00;1.10429;1.10485;1.10347;1.10366;16906;22685483000;7
2016.02.23;08:00:00;1.10367;1.10524;1.09911;1.10026;33723;48960967000;7
2016.02.23;12:00:00;1.10026;1.10188;1.09898;1.10105;34080;59792846000;7
2016.02.23;16:00:00;1.10105;1.10375;1.09948;1.10209;42320;81972222000;7
2016.02.23;20:00:00;1.10209;1.10273;1.10044;1.10180;18640;32646422000;7
2016.02.24;00:00:00;1.10195;1.10465;1.09572;1.10012;218737;16660008000;7
2016.02.24;04:00:00;1.10012;1.10267;1.09998;1.10145;15949;22552805000;7
2016.02.24;08:00:00;1.10145;1.10176;1.09761;1.09823;34807;56864850000;7
2016.02.24;12:00:00;1.09822;1.10063;1.09571;1.09981;37703;68730152000;7
2016.02.24;16:00:00;1.09981;1.10459;1.09738;1.10237;47878;95087385000;7
2016.02.24;20:00:00;1.10237;1.10314;1.10045;1.10116;24893;38835729000;7
2016.02.25;00:00:00;1.10127;1.10501;1.09868;1.10250;197381;22845941000;7
2016.02.25;04:00:00;1.10252;1.10342;1.10174;1.10339;15512;20667674000;7
2016.02.25;08:00:00;1.10339;1.10384;1.10044;1.10137;32787;50844402000;7
2016.02.25;12:00:00;1.10136;1.10449;1.10047;1.10101;32654;66823214000;7
2016.02.25;16:00:00;1.10101;1.10426;1.09865;1.10401;42546;77075184000;7
2016.02.25;20:00:00;1.10402;1.10496;1.10166;1.10168;20848;36033417000;7
2016.02.26;00:00:00;1.10182;1.10684;1.09117;1.10505;194221;18972583000;7
2016.02.26;04:00:00;1.10504;1.10679;1.10469;1.10605;15524;18679244000;7
2016.02.26;08:00:00;1.10601;1.10650;1.10046;1.10156;28696;49028201000;7
2016.02.26;12:00:00;1.10156;1.10307;1.09713;1.09733;33129;64186953000;7
2016.02.26;16:00:00;1.09731;1.09806;1.09114;1.09246;46260;94567806000;7
2016.02.26;20:00:00;1.09250;1.09407;1.09170;1.09289;19469;27897891000;7
2016.02.29;00:00:00;1.09142;1.09626;1.08592;1.09302;191071;19544225000;7
2016.02.29;04:00:00;1.09303;1.09431;1.09191;1.09431;16673;21337659000;7
2016.02.29;08:00:00;1.09431;1.09625;1.09105;1.09148;31388;48584779000;7
2016.02.29;12:00:00;1.09148;1.09148;1.08777;1.08845;34137;61845336000;7
2016.02.29;16:00:00;1.08845;1.08985;1.08589;1.08745;42383;81428375000;7
2016.02.29;20:00:00;1.08744;1.08918;1.08690;1.08718;18749;30742123000;7
2016.03.01;00:00:00;1.08729;1.08936;1.08340;1.08832;194704;21195747000;7
2016.03.01;04:00:00;1.08832;1.08891;1.08750;1.08848;14885;17347828000;7
2016.03.01;08:00:00;1.08856;1.08932;1.08567;1.08611;33791;53840131000;7
2016.03.01;12:00:00;1.08611;1.08846;1.08556;1.08798;27410;43920935000;7
2016.03.01;16:00:00;1.08798;1.08799;1.08338;1.08572;48052;87759526000;7
2016.03.01;20:00:00;1.08568;1.08757;1.08551;1.08656;20679;34927528000;5
2016.03.02;00:00:00;1.08658;1.08813;1.08255;1.08670;179486;19893965000;7
2016.03.02;04:00:00;1.08664;1.08690;1.08533;1.08599;16851;25960405000;7
2016.03.02;08:00:00;1.08599;1.08756;1.08465;1.08699;30458;56582498000;7
2016.03.02;12:00:00;1.08698;1.08707;1.08390;1.08430;31230;63561478000;7
2016.03.02;16:00:00;1.08430;1.08537;1.08251;1.08521;43118;77426442000;7
2016.03.02;20:00:00;1.08520;1.08724;1.08485;1.08672;21996;34282164000;7
2016.03.03;00:00:00;1.08679;1.09729;1.08534;1.08720;174434;20705539000;7
2016.03.03;04:00:00;1.08720;1.08746;1.08533;1.08581;19045;32435551000;7
2016.03.03;08:00:00;1.08581;1.08769;1.08559;1.08662;28636;46076485000;7
2016.03.03;12:00:00;1.08662;1.09100;1.08662;1.09071;28756;53112657000;7
2016.03.03;16:00:00;1.09070;1.09725;1.08936;1.09450;44942;72073995000;7
2016.03.03;20:00:00;1.09452;1.09684;1.09444;1.09556;17481;27829950000;7
2016.03.04;00:00:00;1.09557;1.10436;1.09031;1.09437;193088;16903417000;7
2016.03.04;04:00:00;1.09437;1.09554;1.09349;1.09532;15679;18988334000;7
2016.03.04;08:00:00;1.09529;1.09736;1.09281;1.09623;24543;38330009000;7
2016.03.04;12:00:00;1.09622;1.09899;1.09027;1.09808;33368;52378944000;7
2016.03.04;16:00:00;1.09805;1.10430;1.09582;1.09976;57016;86755619000;7
2016.03.04;20:00:00;1.09976;1.10120;1.09898;1.10064;20666;29026829000;7
2016.03.07;00:00:00;1.09906;1.10258;1.09401;1.09862;147509;15535583000;7
2016.03.07;04:00:00;1.09863;1.09936;1.09852;1.09921;9176;13516954000;7
2016.03.07;08:00:00;1.09921;1.09939;1.09439;1.09542;25500;47629751000;7
2016.03.07;12:00:00;1.09539;1.09722;1.09397;1.09590;25889;50941831000;7
2016.03.07;16:00:00;1.09590;1.10246;1.09461;1.10209;36252;65731211000;7
2016.03.07;20:00:00;1.10209;1.10255;1.10025;1.10121;18224;28529417000;7
2016.03.08;00:00:00;1.10136;1.10580;1.09937;1.10176;171981;18004003000;7
2016.03.08;04:00:00;1.10184;1.10283;1.10140;1.10172;14509;19968964000;7
2016.03.08;08:00:00;1.10171;1.10443;1.10114;1.10139;27237;46700034000;7
2016.03.08;12:00:00;1.10137;1.10362;1.10012;1.10323;29017;49913280000;7
2016.03.08;16:00:00;1.10322;1.10575;1.10125;1.10181;40800;68995626000;7
2016.03.08;20:00:00;1.10178;1.10183;1.09933;1.10096;17288;23884277000;7
2016.03.09;00:00:00;1.10109;1.10349;1.09461;1.09826;159799;15469568000;7
2016.03.09;04:00:00;1.09826;1.09838;1.09670;1.09750;12062;16748674000;7
2016.03.09;08:00:00;1.09750;1.09892;1.09613;1.09700;25717;46350799000;7
2016.03.09;12:00:00;1.09699;1.09792;1.09477;1.09502;27556;51736439000;7
2016.03.09;16:00:00;1.09501;1.10345;1.09457;1.10284;36740;66819670000;7
2016.03.09;20:00:00;1.10284;1.10309;1.09965;1.09981;18578;30792582000;7
2016.03.10;00:00:00;1.09991;1.12181;1.08219;1.09823;241434;18040778000;7
2016.03.10;04:00:00;1.09823;1.09866;1.09708;1.09810;11248;15851409000;7
2016.03.10;08:00:00;1.09809;1.09819;1.09597;1.09671;21824;32747450000;7
2016.03.10;12:00:00;1.09671;1.09896;1.08219;1.09207;39335;69482319000;7
2016.03.10;16:00:00;1.09199;1.12177;1.09099;1.11932;61184;83090372000;7
2016.03.10;20:00:00;1.11932;1.12151;1.11747;1.11759;27946;32307539000;7
2016.03.11;00:00:00;1.11775;1.12099;1.10804;1.11842;193318;21302062000;7
2016.03.11;04:00:00;1.11842;1.11851;1.11628;1.11759;13692;18490470000;7
2016.03.11;08:00:00;1.11759;1.11814;1.11043;1.11107;34402;46471252000;7
2016.03.11;12:00:00;1.11105;1.11263;1.10801;1.11239;32582;49570797000;7
2016.03.11;16:00:00;1.11239;1.11913;1.11150;1.11559;37730;56463471000;7
2016.03.11;20:00:00;1.11562;1.11648;1.11452;1.11462;13166;17311209000;7
2016.03.14;00:00:00;1.11361;1.11762;1.10778;1.11528;144193;21459430000;7
2016.03.14;04:00:00;1.11528;1.11662;1.11519;1.11574;9377;13177975000;7
2016.03.14;08:00:00;1.11575;1.11637;1.11120;1.11246;25014;38189628000;7
2016.03.14;12:00:00;1.11245;1.11346;1.10983;1.11109;30811;62022859000;7
2016.03.14;16:00:00;1.11108;1.11217;1.10836;1.10849;30599;54896945000;7
2016.03.14;20:00:00;1.10849;1.11069;1.10775;1.11012;13308;19016776000;7
2016.03.15;00:00:00;1.11014;1.11250;1.10719;1.11087;144670;14049071000;7
2016.03.15;04:00:00;1.11087;1.11149;1.10998;1.11061;14696;17477889000;7
2016.03.15;08:00:00;1.11059;1.11202;1.10715;1.10733;27177;43004683000;7
2016.03.15;12:00:00;1.10738;1.11248;1.10733;1.11001;33065;59377034000;7
2016.03.15;16:00:00;1.11004;1.11168;1.10812;1.11107;31371;61800844000;7
2016.03.15;20:00:00;1.11107;1.11154;1.11013;1.11048;11294;14679436000;7
2016.03.16;00:00:00;1.11085;1.12422;1.10578;1.11033;169291;16425213000;7
2016.03.16;04:00:00;1.11032;1.11092;1.10940;1.10962;8848;13603060000;7
2016.03.16;08:00:00;1.10962;1.11010;1.10743;1.10937;23170;34129122000;7
2016.03.16;12:00:00;1.10937;1.10993;1.10575;1.10632;31425;46870229000;7
2016.03.16;16:00:00;1.10634;1.10917;1.10579;1.10873;31812;49607739000;7
2016.03.16;20:00:00;1.10879;1.12420;1.10879;1.12120;38378;40995135000;7
2016.03.17;00:00:00;1.12229;1.13425;1.12048;1.12125;201910;19375181000;7
2016.03.17;04:00:00;1.12127;1.12295;1.12125;1.12189;16244;19396725000;7
2016.03.17;08:00:00;1.12190;1.13035;1.12189;1.12982;34769;41851612000;7
2016.03.17;12:00:00;1.12982;1.13422;1.12781;1.13274;45914;58674889000;7
2016.03.17;16:00:00;1.13274;1.13371;1.12905;1.13176;36057;49024947000;7
2016.03.17;20:00:00;1.13175;1.13232;1.13098;1.13151;12039;13750554000;7
2016.03.18;00:00:00;1.13179;1.13368;1.12560;1.13258;155412;23041207000;7
2016.03.18;04:00:00;1.13260;1.13303;1.13074;1.13103;15311;21399110000;7
2016.03.18;08:00:00;1.13104;1.13137;1.12558;1.12723;31267;44698530000;7
2016.03.18;12:00:00;1.12720;1.13001;1.12622;1.12902;30177;52951506000;7
2016.03.18;16:00:00;1.12902;1.13067;1.12649;1.12745;32821;59151880000;7
2016.03.18;20:00:00;1.12745;1.12822;1.12625;1.12688;10569;13398215000;7
2016.03.21;00:00:00;1.12621;1.12850;1.12343;1.12819;129560;12980360000;7
2016.03.21;04:00:00;1.12819;1.12844;1.12657;1.12686;9092;13762733000;7
2016.03.21;08:00:00;1.12686;1.12705;1.12352;1.12595;24221;32100113000;7
2016.03.21;12:00:00;1.12596;1.12843;1.12570;1.12605;27438;41590068000;7
2016.03.21;16:00:00;1.12603;1.12684;1.12344;1.12480;30484;51468923000;7
2016.03.21;20:00:00;1.12480;1.12561;1.12366;1.12386;10074;14274861000;7
2016.03.22;00:00:00;1.12411;1.12601;1.11883;1.12375;151286;14984486000;7
2016.03.22;04:00:00;1.12375;1.12596;1.12351;1.12535;11389;13528636000;7
2016.03.22;08:00:00;1.12533;1.12594;1.11881;1.12072;34601;42806545000;7
2016.03.22;12:00:00;1.12070;1.12327;1.11959;1.12223;29359;37891087000;7
2016.03.22;16:00:00;1.12269;1.12361;1.12037;1.12202;17412;24463912000;7
2016.03.22;20:00:00;1.12202;1.12244;1.12059;1.12150;12751;15877360000;7
2016.03.23;00:00:00;1.12174;1.12236;1.11595;1.12141;129848;9533145000;7
2016.03.23;04:00:00;1.12142;1.12158;1.12037;1.12045;8436;9712486000;7
2016.03.23;08:00:00;1.12046;1.12082;1.11798;1.11886;19438;22193451000;7
2016.03.23;12:00:00;1.11886;1.12002;1.11628;1.11836;27794;36017264000;7
2016.03.23;16:00:00;1.11834;1.11876;1.11696;1.11809;14825;22662694000;7
2016.03.23;20:00:00;1.11812;1.11848;1.11723;1.11796;8066;10242052000;7
2016.03.24;00:00:00;1.11816;1.11876;1.11443;1.11698;123465;12194123000;7
2016.03.24;04:00:00;1.11698;1.11780;1.11662;1.11737;8549;8883236000;7
2016.03.24;08:00:00;1.11736;1.11777;1.11486;1.11697;22745;28877847000;7
2016.03.24;12:00:00;1.11697;1.11874;1.11439;1.11598;27276;36947314000;7
2016.03.24;16:00:00;1.11603;1.11854;1.11497;1.11850;25673;42820883000;7
2016.03.24;20:00:00;1.11850;1.11859;1.11710;1.11786;8687;12691388000;7
2016.03.25;00:00:00;1.11751;1.11812;1.11536;1.11573;42009;8315677000;7
2016.03.25;04:00:00;1.11573;1.11669;1.11562;1.11652;6133;5112264000;7
2016.03.25;08:00:00;1.11665;1.11692;1.11558;1.11665;5351;4922525000;7
2016.03.25;12:00:00;1.11665;1.11757;1.11595;1.11689;9583;8452554000;7
2016.03.25;16:00:00;1.11690;1.11693;1.11598;1.11668;11634;18626773000;7
2016.03.25;20:00:00;1.11669;1.11706;1.11576;1.11613;4128;5435345000;7
2016.03.28;00:00:00;1.11618;1.12201;1.11527;1.11577;59990;9610203000;7
2016.03.28;04:00:00;1.11577;1.11652;1.11535;1.11626;5788;9225865000;7
2016.03.28;08:00:00;1.11626;1.11726;1.11599;1.11705;7882;14597957000;7
2016.03.28;12:00:00;1.11702;1.11828;1.11572;1.11801;8233;12185242000;7
2016.03.28;16:00:00;1.11802;1.12197;1.11794;1.11926;22267;46168415000;7
2016.03.28;20:00:00;1.11929;1.12079;1.11915;1.11952;10662;15704893000;7
2016.03.29;00:00:00;1.11956;1.13034;1.11690;1.11959;150951;11301344000;7
2016.03.29;04:00:00;1.11959;1.12002;1.11840;1.11901;12200;15377222000;7
2016.03.29;08:00:00;1.11901;1.11984;1.11687;1.11804;20297;31644738000;7
2016.03.29;12:00:00;1.11804;1.12159;1.11753;1.12140;31081;52239437000;7
2016.03.29;16:00:00;1.12143;1.12708;1.11790;1.12641;46114;84394848000;7
2016.03.29;20:00:00;1.12642;1.13032;1.12601;1.12893;23027;34362030000;7
2016.03.30;00:00:00;1.12898;1.13654;1.12831;1.12961;167063;13409728000;7
2016.03.30;04:00:00;1.12960;1.12998;1.12862;1.12963;10801;14738007000;7
2016.03.30;08:00:00;1.12962;1.13327;1.12930;1.13194;31953;51885771000;7
2016.03.30;12:00:00;1.13195;1.13387;1.13087;1.13110;31536;54323066000;7
2016.03.30;16:00:00;1.13110;1.13652;1.13020;1.13185;47082;85257239000;7
2016.03.30;20:00:00;1.13185;1.13436;1.13157;1.13387;20230;30588242000;7
2016.03.31;00:00:00;1.13369;1.14119;1.13102;1.13291;154002;12521581000;7
2016.03.31;04:00:00;1.13291;1.13301;1.13103;1.13174;12250;17229030000;7
2016.03.31;08:00:00;1.13174;1.13605;1.13098;1.13563;25452;39393887000;7
2016.03.31;12:00:00;1.13559;1.13985;1.13496;1.13884;34027;59835856000;7
2016.03.31;16:00:00;1.13884;1.14115;1.13770;1.13810;45342;84964839000;7
2016.03.31;20:00:00;1.13810;1.13936;1.13757;1.13788;18919;34039300000;7
2016.04.01;00:00:00;1.13783;1.14380;1.13348;1.13824;172317;11522417000;7
2016.04.01;04:00:00;1.13826;1.13845;1.13665;1.13737;13630;20330486000;7
2016.04.01;08:00:00;1.13738;1.14014;1.13710;1.13991;26014;41644960000;7
2016.04.01;12:00:00;1.13992;1.14377;1.13855;1.13994;40537;69116321000;7
2016.04.01;16:00:00;1.13994;1.14113;1.13344;1.13915;48938;85253790000;7
2016.04.01;20:00:00;1.13915;1.14028;1.13829;1.13897;20010;37219480000;7
2016.04.04;00:00:00;1.14010;1.14127;1.13574;1.14058;135760;10535255000;7
2016.04.04;04:00:00;1.14059;1.14123;1.13829;1.13830;11332;14769144000;7
2016.04.04;08:00:00;1.13830;1.13956;1.13667;1.13705;27705;40865661000;7
2016.04.04;12:00:00;1.13709;1.14001;1.13570;1.13973;27232;46923750000;7
2016.04.04;16:00:00;1.13973;1.14092;1.13729;1.13948;37480;65465659000;7
2016.04.04;20:00:00;1.13946;1.14065;1.13870;1.13888;16199;23352676000;7
2016.04.05;00:00:00;1.13894;1.14051;1.13358;1.14000;150446;10896313000;7
2016.04.05;04:00:00;1.14000;1.14049;1.13840;1.13897;14340;18338467000;7
2016.04.05;08:00:00;1.13897;1.13920;1.13435;1.13663;33705;58555111000;7
2016.04.05;12:00:00;1.13665;1.13820;1.13504;1.13730;29928;50979072000;7
2016.04.05;16:00:00;1.13730;1.13997;1.13356;1.13957;43186;79899903000;7
2016.04.05;20:00:00;1.13957;1.14010;1.13784;1.13826;16674;28066078000;7
2016.04.06;00:00:00;1.13834;1.14318;1.13268;1.13824;156386;12302157000;7
2016.04.06;04:00:00;1.13825;1.13846;1.13648;1.13717;13595;20050780000;7
2016.04.06;08:00:00;1.13717;1.13734;1.13403;1.13490;25783;39465930000;7
2016.04.06;12:00:00;1.13491;1.13730;1.13262;1.13653;31279;51249079000;7
2016.04.06;16:00:00;1.13653;1.14317;1.13590;1.14140;47741;90601638000;7
2016.04.06;20:00:00;1.14144;1.14246;1.13920;1.13979;21557;30489716000;7
2016.04.07;00:00:00;1.13991;1.14541;1.13376;1.14113;171866;9449806000;7
2016.04.07;04:00:00;1.14114;1.14135;1.13928;1.14059;17000;22894812000;7
2016.04.07;08:00:00;1.14060;1.14538;1.13597;1.13864;37843;63770728000;7
2016.04.07;12:00:00;1.13864;1.14055;1.13572;1.13772;38335;63302440000;7
2016.04.07;16:00:00;1.13772;1.13993;1.13373;1.13754;45120;71169036000;7
2016.04.07;20:00:00;1.13755;1.13810;1.13606;1.13767;18314;26844630000;7
2016.04.08;00:00:00;1.13776;1.14194;1.13491;1.13678;146821;18974142000;7
2016.04.08;04:00:00;1.13678;1.13735;1.13589;1.13641;15262;20910179000;7
2016.04.08;08:00:00;1.13641;1.13935;1.13488;1.13862;30926;48709638000;7
2016.04.08;12:00:00;1.13863;1.13926;1.13515;1.13630;27099;42351996000;7
2016.04.08;16:00:00;1.13634;1.14190;1.13619;1.14068;38447;64174972000;7
2016.04.08;20:00:00;1.14071;1.14082;1.13928;1.13949;15724;22293763000;7
2016.04.11;00:00:00;1.14166;1.14474;1.13723;1.13955;130653;12028779000;7
2016.04.11;04:00:00;1.13955;1.14256;1.13955;1.14100;12280;15379858000;7
2016.04.11;08:00:00;1.14100;1.14277;1.13721;1.13924;26341;42779657000;7
2016.04.11;12:00:00;1.13924;1.14217;1.13772;1.14112;26923;46395627000;7
2016.04.11;16:00:00;1.14112;1.14470;1.13939;1.14133;37484;70368273000;7
2016.04.11;20:00:00;1.14133;1.14179;1.13955;1.14097;13294;18215490000;7
2016.04.12;00:00:00;1.14049;1.14648;1.13456;1.14101;145344;13751362000;7
2016.04.12;04:00:00;1.14101;1.14163;1.14006;1.14081;11876;18748816000;7
2016.04.12;08:00:00;1.14082;1.14645;1.14062;1.14330;30643;56993963000;7
2016.04.12;12:00:00;1.14330;1.14346;1.13795;1.13823;32301;55301225000;7
2016.04.12;16:00:00;1.13823;1.14004;1.13458;1.13752;43781;72761740000;7
2016.04.12;20:00:00;1.13753;1.13981;1.13722;1.13835;15342;21120330000;7
2016.04.13;00:00:00;1.13853;1.13913;1.12681;1.13802;161693;15599010000;7
2016.04.13;04:00:00;1.13802;1.13814;1.13653;1.13670;13934;23187340000;7
2016.04.13;08:00:00;1.13669;1.13671;1.13361;1.13372;32105;52308087000;7
2016.04.13;12:00:00;1.13374;1.13391;1.12949;1.13125;38507;75093244000;7
2016.04.13;16:00:00;1.13124;1.13240;1.12720;1.12867;39941;66898756000;7
2016.04.13;20:00:00;1.12867;1.12919;1.12680;1.12723;15178;24498488000;7
2016.04.14;00:00:00;1.12732;1.12948;1.12338;1.12657;146102;15552604000;7
2016.04.14;04:00:00;1.12656;1.12730;1.12535;1.12614;15473;26603964000;7
2016.04.14;08:00:00;1.12615;1.12712;1.12335;1.12678;29266;51697615000;7
2016.04.14;12:00:00;1.12677;1.12945;1.12493;1.12758;33307;55920539000;7
2016.04.14;16:00:00;1.12758;1.12838;1.12477;1.12616;34403;61443426000;7
2016.04.14;20:00:00;1.12617;1.12756;1.12540;1.12663;13652;18814721000;7
2016.04.15;00:00:00;1.12656;1.13171;1.12458;1.12550;122075;13720701000;7
2016.04.15;04:00:00;1.12549;1.12635;1.12533;1.12623;10016;14253784000;7
2016.04.15;08:00:00;1.12621;1.12710;1.12453;1.12645;23129;36878709000;7
